"RECALL_NUMBER_NUM","YEAR","MANUFACTURER_RECALL_NO_TXT","CATEGORY_ETXT","CATEGORY_FTXT","MAKE_NAME_NM","MODEL_NAME_NM","UNIT_AFFECTED_NBR","SYSTEM_TYPE_ETXT","SYSTEM_TYPE_FTXT","NOTIFICATION_TYPE_ETXT","NOTIFICATION_TYPE_FTXT","COMMENT_ETXT","COMMENT_FTXT","RECALL_DATE_DTE","LAST_UPDATE_DATE","MANUFACTURER_NAME_NM"
"2022609",2020,"FSB 03-22","Restricted-Use Vehicle","Véhicule à usage restreint","CUSHMAN","HAULER","8,146.00","Electrical","Circuit électrique","Safety Mfr","Sécurité - fabricant","Issue: 
On certain golf cars, light utility and personal transportation vehicles equipped with a USB charge port, water can enter the USB charge port module. If this happens, the USB charge port module could overheat. 

Safety Risk: 
An electric module that overheats could create the risk of a fire. 

Corrective Actions: 
Textron will notify owners by mail and instruct you to take your vehicle to a dealership to install a protective sleeve over the USB charge port module.  To reduce the safety risk until the recall repairs have been completed, Textron recommends the following: 

For RXV electric models: Remove the 2 A USB fuse to disable the power to the USB module. 

For all gas-powered models: When parking or storing the vehicle indoors, the key must be turned off and removed. 

For Hauler, Express and Liberty electric models: The vehicle should be charged outdoors, away from other vehicles or structures. Additionally, when parking or storing the vehicle indoors, the key must be turned off and removed, and the charger must be disconnected.","Problème : 
Sur certaines voiturettes de golf, certains véhicules légers et certains véhicules de transport personnel équipés d'un module de port de charge USB, de l'eau pourrait entrer dans le module. Si cela se produisait, le module de port de charge USB pourrait surchauffer. 

Risques pour la sécurité : 
Un module électrique qui surchauffe pourrait créer un risque d'incendie. 

Mesures correctives : 
Textron doit aviser les propriétaires par la poste et leur demander d'amener leur véhicule chez un concessionnaire pour faire installer une gaine de protection sur le module de port de charge USB. Pour réduire les risques pour la sécurité jusqu'à ce que les réparations dans le cadre du présent rappel aient été effectuées, Textron recommande ce qui suit : 

Pour les modèles électriques RXV : Retirer le fusible USB de 2 A pour désactiver le module USB. 

Pour tous les modèles à essence : Lorsque le véhicule est stationné ou entreposé à l'intérieur, il doit être éteint et la clé retirée. 

Pour les modèles électriques Hauler, Express et Liberty : Le véhicule doit être chargé à l'extérieur, loin des autres véhicules ou des structures. De plus, lorsque le véhicule est stationné ou entreposé à l'intérieur, il doit être éteint et la clé retirée.","2022-10-25","2023-01-04","TEXTRON"
"2022609",2021,"FSB 03-22","Restricted-Use Vehicle","Véhicule à usage restreint","E-Z GO","EXPRESS","8,146.00","Electrical","Circuit électrique","Safety Mfr","Sécurité - fabricant","Issue: 
On certain golf cars, light utility and personal transportation vehicles equipped with a USB charge port, water can enter the USB charge port module. If this happens, the USB charge port module could overheat. 

Safety Risk: 
An electric module that overheats could create the risk of a fire. 

Corrective Actions: 
Textron will notify owners by mail and instruct you to take your vehicle to a dealership to install a protective sleeve over the USB charge port module.  To reduce the safety risk until the recall repairs have been completed, Textron recommends the following: 

For RXV electric models: Remove the 2 A USB fuse to disable the power to the USB module. 

For all gas-powered models: When parking or storing the vehicle indoors, the key must be turned off and removed. 

For Hauler, Express and Liberty electric models: The vehicle should be charged outdoors, away from other vehicles or structures. Additionally, when parking or storing the vehicle indoors, the key must be turned off and removed, and the charger must be disconnected.","Problème : 
Sur certaines voiturettes de golf, certains véhicules légers et certains véhicules de transport personnel équipés d'un module de port de charge USB, de l'eau pourrait entrer dans le module. Si cela se produisait, le module de port de charge USB pourrait surchauffer. 

Risques pour la sécurité : 
Un module électrique qui surchauffe pourrait créer un risque d'incendie. 

Mesures correctives : 
Textron doit aviser les propriétaires par la poste et leur demander d'amener leur véhicule chez un concessionnaire pour faire installer une gaine de protection sur le module de port de charge USB. Pour réduire les risques pour la sécurité jusqu'à ce que les réparations dans le cadre du présent rappel aient été effectuées, Textron recommande ce qui suit : 

Pour les modèles électriques RXV : Retirer le fusible USB de 2 A pour désactiver le module USB. 

Pour tous les modèles à essence : Lorsque le véhicule est stationné ou entreposé à l'intérieur, il doit être éteint et la clé retirée. 

Pour les modèles électriques Hauler, Express et Liberty : Le véhicule doit être chargé à l'extérieur, loin des autres véhicules ou des structures. De plus, lorsque le véhicule est stationné ou entreposé à l'intérieur, il doit être éteint et la clé retirée.","2022-10-25","2023-01-04","TEXTRON"
"2022609",2021,"FSB 03-22","Restricted-Use Vehicle","Véhicule à usage restreint","E-Z GO","LIBERTY","8,146.00","Electrical","Circuit électrique","Safety Mfr","Sécurité - fabricant","Issue: 
On certain golf cars, light utility and personal transportation vehicles equipped with a USB charge port, water can enter the USB charge port module. If this happens, the USB charge port module could overheat. 

Safety Risk: 
An electric module that overheats could create the risk of a fire. 

Corrective Actions: 
Textron will notify owners by mail and instruct you to take your vehicle to a dealership to install a protective sleeve over the USB charge port module.  To reduce the safety risk until the recall repairs have been completed, Textron recommends the following: 

For RXV electric models: Remove the 2 A USB fuse to disable the power to the USB module. 

For all gas-powered models: When parking or storing the vehicle indoors, the key must be turned off and removed. 

For Hauler, Express and Liberty electric models: The vehicle should be charged outdoors, away from other vehicles or structures. Additionally, when parking or storing the vehicle indoors, the key must be turned off and removed, and the charger must be disconnected.","Problème : 
Sur certaines voiturettes de golf, certains véhicules légers et certains véhicules de transport personnel équipés d'un module de port de charge USB, de l'eau pourrait entrer dans le module. Si cela se produisait, le module de port de charge USB pourrait surchauffer. 

Risques pour la sécurité : 
Un module électrique qui surchauffe pourrait créer un risque d'incendie. 

Mesures correctives : 
Textron doit aviser les propriétaires par la poste et leur demander d'amener leur véhicule chez un concessionnaire pour faire installer une gaine de protection sur le module de port de charge USB. Pour réduire les risques pour la sécurité jusqu'à ce que les réparations dans le cadre du présent rappel aient été effectuées, Textron recommande ce qui suit : 

Pour les modèles électriques RXV : Retirer le fusible USB de 2 A pour désactiver le module USB. 

Pour tous les modèles à essence : Lorsque le véhicule est stationné ou entreposé à l'intérieur, il doit être éteint et la clé retirée. 

Pour les modèles électriques Hauler, Express et Liberty : Le véhicule doit être chargé à l'extérieur, loin des autres véhicules ou des structures. De plus, lorsque le véhicule est stationné ou entreposé à l'intérieur, il doit être éteint et la clé retirée.","2022-10-25","2023-01-04","TEXTRON"
"2022609",2021,"FSB 03-22","Restricted-Use Vehicle","Véhicule à usage restreint","CUSHMAN","HAULER","8,146.00","Electrical","Circuit électrique","Safety Mfr","Sécurité - fabricant","Issue: 
On certain golf cars, light utility and personal transportation vehicles equipped with a USB charge port, water can enter the USB charge port module. If this happens, the USB charge port module could overheat. 

Safety Risk: 
An electric module that overheats could create the risk of a fire. 

Corrective Actions: 
Textron will notify owners by mail and instruct you to take your vehicle to a dealership to install a protective sleeve over the USB charge port module.  To reduce the safety risk until the recall repairs have been completed, Textron recommends the following: 

For RXV electric models: Remove the 2 A USB fuse to disable the power to the USB module. 

For all gas-powered models: When parking or storing the vehicle indoors, the key must be turned off and removed. 

For Hauler, Express and Liberty electric models: The vehicle should be charged outdoors, away from other vehicles or structures. Additionally, when parking or storing the vehicle indoors, the key must be turned off and removed, and the charger must be disconnected.","Problème : 
Sur certaines voiturettes de golf, certains véhicules légers et certains véhicules de transport personnel équipés d'un module de port de charge USB, de l'eau pourrait entrer dans le module. Si cela se produisait, le module de port de charge USB pourrait surchauffer. 

Risques pour la sécurité : 
Un module électrique qui surchauffe pourrait créer un risque d'incendie. 

Mesures correctives : 
Textron doit aviser les propriétaires par la poste et leur demander d'amener leur véhicule chez un concessionnaire pour faire installer une gaine de protection sur le module de port de charge USB. Pour réduire les risques pour la sécurité jusqu'à ce que les réparations dans le cadre du présent rappel aient été effectuées, Textron recommande ce qui suit : 

Pour les modèles électriques RXV : Retirer le fusible USB de 2 A pour désactiver le module USB. 

Pour tous les modèles à essence : Lorsque le véhicule est stationné ou entreposé à l'intérieur, il doit être éteint et la clé retirée. 

Pour les modèles électriques Hauler, Express et Liberty : Le véhicule doit être chargé à l'extérieur, loin des autres véhicules ou des structures. De plus, lorsque le véhicule est stationné ou entreposé à l'intérieur, il doit être éteint et la clé retirée.","2022-10-25","2023-01-04","TEXTRON"
"2022609",2021,"FSB 03-22","Restricted-Use Vehicle","Véhicule à usage restreint","E-Z GO","RXV","8,146.00","Electrical","Circuit électrique","Safety Mfr","Sécurité - fabricant","Issue: 
On certain golf cars, light utility and personal transportation vehicles equipped with a USB charge port, water can enter the USB charge port module. If this happens, the USB charge port module could overheat. 

Safety Risk: 
An electric module that overheats could create the risk of a fire. 

Corrective Actions: 
Textron will notify owners by mail and instruct you to take your vehicle to a dealership to install a protective sleeve over the USB charge port module.  To reduce the safety risk until the recall repairs have been completed, Textron recommends the following: 

For RXV electric models: Remove the 2 A USB fuse to disable the power to the USB module. 

For all gas-powered models: When parking or storing the vehicle indoors, the key must be turned off and removed. 

For Hauler, Express and Liberty electric models: The vehicle should be charged outdoors, away from other vehicles or structures. Additionally, when parking or storing the vehicle indoors, the key must be turned off and removed, and the charger must be disconnected.","Problème : 
Sur certaines voiturettes de golf, certains véhicules légers et certains véhicules de transport personnel équipés d'un module de port de charge USB, de l'eau pourrait entrer dans le module. Si cela se produisait, le module de port de charge USB pourrait surchauffer. 

Risques pour la sécurité : 
Un module électrique qui surchauffe pourrait créer un risque d'incendie. 

Mesures correctives : 
Textron doit aviser les propriétaires par la poste et leur demander d'amener leur véhicule chez un concessionnaire pour faire installer une gaine de protection sur le module de port de charge USB. Pour réduire les risques pour la sécurité jusqu'à ce que les réparations dans le cadre du présent rappel aient été effectuées, Textron recommande ce qui suit : 

Pour les modèles électriques RXV : Retirer le fusible USB de 2 A pour désactiver le module USB. 

Pour tous les modèles à essence : Lorsque le véhicule est stationné ou entreposé à l'intérieur, il doit être éteint et la clé retirée. 

Pour les modèles électriques Hauler, Express et Liberty : Le véhicule doit être chargé à l'extérieur, loin des autres véhicules ou des structures. De plus, lorsque le véhicule est stationné ou entreposé à l'intérieur, il doit être éteint et la clé retirée.","2022-10-25","2023-01-04","TEXTRON"
"2022609",2022,"FSB 03-22","Restricted-Use Vehicle","Véhicule à usage restreint","CUSHMAN","HAULER","8,146.00","Electrical","Circuit électrique","Safety Mfr","Sécurité - fabricant","Issue: 
On certain golf cars, light utility and personal transportation vehicles equipped with a USB charge port, water can enter the USB charge port module. If this happens, the USB charge port module could overheat. 

Safety Risk: 
An electric module that overheats could create the risk of a fire. 

Corrective Actions: 
Textron will notify owners by mail and instruct you to take your vehicle to a dealership to install a protective sleeve over the USB charge port module.  To reduce the safety risk until the recall repairs have been completed, Textron recommends the following: 

For RXV electric models: Remove the 2 A USB fuse to disable the power to the USB module. 

For all gas-powered models: When parking or storing the vehicle indoors, the key must be turned off and removed. 

For Hauler, Express and Liberty electric models: The vehicle should be charged outdoors, away from other vehicles or structures. Additionally, when parking or storing the vehicle indoors, the key must be turned off and removed, and the charger must be disconnected.","Problème : 
Sur certaines voiturettes de golf, certains véhicules légers et certains véhicules de transport personnel équipés d'un module de port de charge USB, de l'eau pourrait entrer dans le module. Si cela se produisait, le module de port de charge USB pourrait surchauffer. 

Risques pour la sécurité : 
Un module électrique qui surchauffe pourrait créer un risque d'incendie. 

Mesures correctives : 
Textron doit aviser les propriétaires par la poste et leur demander d'amener leur véhicule chez un concessionnaire pour faire installer une gaine de protection sur le module de port de charge USB. Pour réduire les risques pour la sécurité jusqu'à ce que les réparations dans le cadre du présent rappel aient été effectuées, Textron recommande ce qui suit : 

Pour les modèles électriques RXV : Retirer le fusible USB de 2 A pour désactiver le module USB. 

Pour tous les modèles à essence : Lorsque le véhicule est stationné ou entreposé à l'intérieur, il doit être éteint et la clé retirée. 

Pour les modèles électriques Hauler, Express et Liberty : Le véhicule doit être chargé à l'extérieur, loin des autres véhicules ou des structures. De plus, lorsque le véhicule est stationné ou entreposé à l'intérieur, il doit être éteint et la clé retirée.","2022-10-25","2023-01-04","TEXTRON"
"2022609",2022,"FSB 03-22","Restricted-Use Vehicle","Véhicule à usage restreint","E-Z GO","LIBERTY","8,146.00","Electrical","Circuit électrique","Safety Mfr","Sécurité - fabricant","Issue: 
On certain golf cars, light utility and personal transportation vehicles equipped with a USB charge port, water can enter the USB charge port module. If this happens, the USB charge port module could overheat. 

Safety Risk: 
An electric module that overheats could create the risk of a fire. 

Corrective Actions: 
Textron will notify owners by mail and instruct you to take your vehicle to a dealership to install a protective sleeve over the USB charge port module.  To reduce the safety risk until the recall repairs have been completed, Textron recommends the following: 

For RXV electric models: Remove the 2 A USB fuse to disable the power to the USB module. 

For all gas-powered models: When parking or storing the vehicle indoors, the key must be turned off and removed. 

For Hauler, Express and Liberty electric models: The vehicle should be charged outdoors, away from other vehicles or structures. Additionally, when parking or storing the vehicle indoors, the key must be turned off and removed, and the charger must be disconnected.","Problème : 
Sur certaines voiturettes de golf, certains véhicules légers et certains véhicules de transport personnel équipés d'un module de port de charge USB, de l'eau pourrait entrer dans le module. Si cela se produisait, le module de port de charge USB pourrait surchauffer. 

Risques pour la sécurité : 
Un module électrique qui surchauffe pourrait créer un risque d'incendie. 

Mesures correctives : 
Textron doit aviser les propriétaires par la poste et leur demander d'amener leur véhicule chez un concessionnaire pour faire installer une gaine de protection sur le module de port de charge USB. Pour réduire les risques pour la sécurité jusqu'à ce que les réparations dans le cadre du présent rappel aient été effectuées, Textron recommande ce qui suit : 

Pour les modèles électriques RXV : Retirer le fusible USB de 2 A pour désactiver le module USB. 

Pour tous les modèles à essence : Lorsque le véhicule est stationné ou entreposé à l'intérieur, il doit être éteint et la clé retirée. 

Pour les modèles électriques Hauler, Express et Liberty : Le véhicule doit être chargé à l'extérieur, loin des autres véhicules ou des structures. De plus, lorsque le véhicule est stationné ou entreposé à l'intérieur, il doit être éteint et la clé retirée.","2022-10-25","2023-01-04","TEXTRON"
"2022609",2022,"FSB 03-22","Restricted-Use Vehicle","Véhicule à usage restreint","E-Z GO","EXPRESS","8,146.00","Electrical","Circuit électrique","Safety Mfr","Sécurité - fabricant","Issue: 
On certain golf cars, light utility and personal transportation vehicles equipped with a USB charge port, water can enter the USB charge port module. If this happens, the USB charge port module could overheat. 

Safety Risk: 
An electric module that overheats could create the risk of a fire. 

Corrective Actions: 
Textron will notify owners by mail and instruct you to take your vehicle to a dealership to install a protective sleeve over the USB charge port module.  To reduce the safety risk until the recall repairs have been completed, Textron recommends the following: 

For RXV electric models: Remove the 2 A USB fuse to disable the power to the USB module. 

For all gas-powered models: When parking or storing the vehicle indoors, the key must be turned off and removed. 

For Hauler, Express and Liberty electric models: The vehicle should be charged outdoors, away from other vehicles or structures. Additionally, when parking or storing the vehicle indoors, the key must be turned off and removed, and the charger must be disconnected.","Problème : 
Sur certaines voiturettes de golf, certains véhicules légers et certains véhicules de transport personnel équipés d'un module de port de charge USB, de l'eau pourrait entrer dans le module. Si cela se produisait, le module de port de charge USB pourrait surchauffer. 

Risques pour la sécurité : 
Un module électrique qui surchauffe pourrait créer un risque d'incendie. 

Mesures correctives : 
Textron doit aviser les propriétaires par la poste et leur demander d'amener leur véhicule chez un concessionnaire pour faire installer une gaine de protection sur le module de port de charge USB. Pour réduire les risques pour la sécurité jusqu'à ce que les réparations dans le cadre du présent rappel aient été effectuées, Textron recommande ce qui suit : 

Pour les modèles électriques RXV : Retirer le fusible USB de 2 A pour désactiver le module USB. 

Pour tous les modèles à essence : Lorsque le véhicule est stationné ou entreposé à l'intérieur, il doit être éteint et la clé retirée. 

Pour les modèles électriques Hauler, Express et Liberty : Le véhicule doit être chargé à l'extérieur, loin des autres véhicules ou des structures. De plus, lorsque le véhicule est stationné ou entreposé à l'intérieur, il doit être éteint et la clé retirée.","2022-10-25","2023-01-04","TEXTRON"
"2022609",2022,"FSB 03-22","Restricted-Use Vehicle","Véhicule à usage restreint","E-Z GO","RXV","8,146.00","Electrical","Circuit électrique","Safety Mfr","Sécurité - fabricant","Issue: 
On certain golf cars, light utility and personal transportation vehicles equipped with a USB charge port, water can enter the USB charge port module. If this happens, the USB charge port module could overheat. 

Safety Risk: 
An electric module that overheats could create the risk of a fire. 

Corrective Actions: 
Textron will notify owners by mail and instruct you to take your vehicle to a dealership to install a protective sleeve over the USB charge port module.  To reduce the safety risk until the recall repairs have been completed, Textron recommends the following: 

For RXV electric models: Remove the 2 A USB fuse to disable the power to the USB module. 

For all gas-powered models: When parking or storing the vehicle indoors, the key must be turned off and removed. 

For Hauler, Express and Liberty electric models: The vehicle should be charged outdoors, away from other vehicles or structures. Additionally, when parking or storing the vehicle indoors, the key must be turned off and removed, and the charger must be disconnected.","Problème : 
Sur certaines voiturettes de golf, certains véhicules légers et certains véhicules de transport personnel équipés d'un module de port de charge USB, de l'eau pourrait entrer dans le module. Si cela se produisait, le module de port de charge USB pourrait surchauffer. 

Risques pour la sécurité : 
Un module électrique qui surchauffe pourrait créer un risque d'incendie. 

Mesures correctives : 
Textron doit aviser les propriétaires par la poste et leur demander d'amener leur véhicule chez un concessionnaire pour faire installer une gaine de protection sur le module de port de charge USB. Pour réduire les risques pour la sécurité jusqu'à ce que les réparations dans le cadre du présent rappel aient été effectuées, Textron recommande ce qui suit : 

Pour les modèles électriques RXV : Retirer le fusible USB de 2 A pour désactiver le module USB. 

Pour tous les modèles à essence : Lorsque le véhicule est stationné ou entreposé à l'intérieur, il doit être éteint et la clé retirée. 

Pour les modèles électriques Hauler, Express et Liberty : Le véhicule doit être chargé à l'extérieur, loin des autres véhicules ou des structures. De plus, lorsque le véhicule est stationné ou entreposé à l'intérieur, il doit être éteint et la clé retirée.","2022-10-25","2023-01-04","TEXTRON"
"2022609",2023,"FSB 03-22","Restricted-Use Vehicle","Véhicule à usage restreint","E-Z GO","LIBERTY","8,146.00","Electrical","Circuit électrique","Safety Mfr","Sécurité - fabricant","Issue: 
On certain golf cars, light utility and personal transportation vehicles equipped with a USB charge port, water can enter the USB charge port module. If this happens, the USB charge port module could overheat. 

Safety Risk: 
An electric module that overheats could create the risk of a fire. 

Corrective Actions: 
Textron will notify owners by mail and instruct you to take your vehicle to a dealership to install a protective sleeve over the USB charge port module.  To reduce the safety risk until the recall repairs have been completed, Textron recommends the following: 

For RXV electric models: Remove the 2 A USB fuse to disable the power to the USB module. 

For all gas-powered models: When parking or storing the vehicle indoors, the key must be turned off and removed. 

For Hauler, Express and Liberty electric models: The vehicle should be charged outdoors, away from other vehicles or structures. Additionally, when parking or storing the vehicle indoors, the key must be turned off and removed, and the charger must be disconnected.","Problème : 
Sur certaines voiturettes de golf, certains véhicules légers et certains véhicules de transport personnel équipés d'un module de port de charge USB, de l'eau pourrait entrer dans le module. Si cela se produisait, le module de port de charge USB pourrait surchauffer. 

Risques pour la sécurité : 
Un module électrique qui surchauffe pourrait créer un risque d'incendie. 

Mesures correctives : 
Textron doit aviser les propriétaires par la poste et leur demander d'amener leur véhicule chez un concessionnaire pour faire installer une gaine de protection sur le module de port de charge USB. Pour réduire les risques pour la sécurité jusqu'à ce que les réparations dans le cadre du présent rappel aient été effectuées, Textron recommande ce qui suit : 

Pour les modèles électriques RXV : Retirer le fusible USB de 2 A pour désactiver le module USB. 

Pour tous les modèles à essence : Lorsque le véhicule est stationné ou entreposé à l'intérieur, il doit être éteint et la clé retirée. 

Pour les modèles électriques Hauler, Express et Liberty : Le véhicule doit être chargé à l'extérieur, loin des autres véhicules ou des structures. De plus, lorsque le véhicule est stationné ou entreposé à l'intérieur, il doit être éteint et la clé retirée.","2022-10-25","2023-01-04","TEXTRON"
"2022609",2023,"FSB 03-22","Restricted-Use Vehicle","Véhicule à usage restreint","E-Z GO","RXV","8,146.00","Electrical","Circuit électrique","Safety Mfr","Sécurité - fabricant","Issue: 
On certain golf cars, light utility and personal transportation vehicles equipped with a USB charge port, water can enter the USB charge port module. If this happens, the USB charge port module could overheat. 

Safety Risk: 
An electric module that overheats could create the risk of a fire. 

Corrective Actions: 
Textron will notify owners by mail and instruct you to take your vehicle to a dealership to install a protective sleeve over the USB charge port module.  To reduce the safety risk until the recall repairs have been completed, Textron recommends the following: 

For RXV electric models: Remove the 2 A USB fuse to disable the power to the USB module. 

For all gas-powered models: When parking or storing the vehicle indoors, the key must be turned off and removed. 

For Hauler, Express and Liberty electric models: The vehicle should be charged outdoors, away from other vehicles or structures. Additionally, when parking or storing the vehicle indoors, the key must be turned off and removed, and the charger must be disconnected.","Problème : 
Sur certaines voiturettes de golf, certains véhicules légers et certains véhicules de transport personnel équipés d'un module de port de charge USB, de l'eau pourrait entrer dans le module. Si cela se produisait, le module de port de charge USB pourrait surchauffer. 

Risques pour la sécurité : 
Un module électrique qui surchauffe pourrait créer un risque d'incendie. 

Mesures correctives : 
Textron doit aviser les propriétaires par la poste et leur demander d'amener leur véhicule chez un concessionnaire pour faire installer une gaine de protection sur le module de port de charge USB. Pour réduire les risques pour la sécurité jusqu'à ce que les réparations dans le cadre du présent rappel aient été effectuées, Textron recommande ce qui suit : 

Pour les modèles électriques RXV : Retirer le fusible USB de 2 A pour désactiver le module USB. 

Pour tous les modèles à essence : Lorsque le véhicule est stationné ou entreposé à l'intérieur, il doit être éteint et la clé retirée. 

Pour les modèles électriques Hauler, Express et Liberty : Le véhicule doit être chargé à l'extérieur, loin des autres véhicules ou des structures. De plus, lorsque le véhicule est stationné ou entreposé à l'intérieur, il doit être éteint et la clé retirée.","2022-10-25","2023-01-04","TEXTRON"
"2022609",2023,"FSB 03-22","Restricted-Use Vehicle","Véhicule à usage restreint","CUSHMAN","HAULER","8,146.00","Electrical","Circuit électrique","Safety Mfr","Sécurité - fabricant","Issue: 
On certain golf cars, light utility and personal transportation vehicles equipped with a USB charge port, water can enter the USB charge port module. If this happens, the USB charge port module could overheat. 

Safety Risk: 
An electric module that overheats could create the risk of a fire. 

Corrective Actions: 
Textron will notify owners by mail and instruct you to take your vehicle to a dealership to install a protective sleeve over the USB charge port module.  To reduce the safety risk until the recall repairs have been completed, Textron recommends the following: 

For RXV electric models: Remove the 2 A USB fuse to disable the power to the USB module. 

For all gas-powered models: When parking or storing the vehicle indoors, the key must be turned off and removed. 

For Hauler, Express and Liberty electric models: The vehicle should be charged outdoors, away from other vehicles or structures. Additionally, when parking or storing the vehicle indoors, the key must be turned off and removed, and the charger must be disconnected.","Problème : 
Sur certaines voiturettes de golf, certains véhicules légers et certains véhicules de transport personnel équipés d'un module de port de charge USB, de l'eau pourrait entrer dans le module. Si cela se produisait, le module de port de charge USB pourrait surchauffer. 

Risques pour la sécurité : 
Un module électrique qui surchauffe pourrait créer un risque d'incendie. 

Mesures correctives : 
Textron doit aviser les propriétaires par la poste et leur demander d'amener leur véhicule chez un concessionnaire pour faire installer une gaine de protection sur le module de port de charge USB. Pour réduire les risques pour la sécurité jusqu'à ce que les réparations dans le cadre du présent rappel aient été effectuées, Textron recommande ce qui suit : 

Pour les modèles électriques RXV : Retirer le fusible USB de 2 A pour désactiver le module USB. 

Pour tous les modèles à essence : Lorsque le véhicule est stationné ou entreposé à l'intérieur, il doit être éteint et la clé retirée. 

Pour les modèles électriques Hauler, Express et Liberty : Le véhicule doit être chargé à l'extérieur, loin des autres véhicules ou des structures. De plus, lorsque le véhicule est stationné ou entreposé à l'intérieur, il doit être éteint et la clé retirée.","2022-10-25","2023-01-04","TEXTRON"
"2022609",2023,"FSB 03-22","Restricted-Use Vehicle","Véhicule à usage restreint","E-Z GO","EXPRESS","8,146.00","Electrical","Circuit électrique","Safety Mfr","Sécurité - fabricant","Issue: 
On certain golf cars, light utility and personal transportation vehicles equipped with a USB charge port, water can enter the USB charge port module. If this happens, the USB charge port module could overheat. 

Safety Risk: 
An electric module that overheats could create the risk of a fire. 

Corrective Actions: 
Textron will notify owners by mail and instruct you to take your vehicle to a dealership to install a protective sleeve over the USB charge port module.  To reduce the safety risk until the recall repairs have been completed, Textron recommends the following: 

For RXV electric models: Remove the 2 A USB fuse to disable the power to the USB module. 

For all gas-powered models: When parking or storing the vehicle indoors, the key must be turned off and removed. 

For Hauler, Express and Liberty electric models: The vehicle should be charged outdoors, away from other vehicles or structures. Additionally, when parking or storing the vehicle indoors, the key must be turned off and removed, and the charger must be disconnected.","Problème : 
Sur certaines voiturettes de golf, certains véhicules légers et certains véhicules de transport personnel équipés d'un module de port de charge USB, de l'eau pourrait entrer dans le module. Si cela se produisait, le module de port de charge USB pourrait surchauffer. 

Risques pour la sécurité : 
Un module électrique qui surchauffe pourrait créer un risque d'incendie. 

Mesures correctives : 
Textron doit aviser les propriétaires par la poste et leur demander d'amener leur véhicule chez un concessionnaire pour faire installer une gaine de protection sur le module de port de charge USB. Pour réduire les risques pour la sécurité jusqu'à ce que les réparations dans le cadre du présent rappel aient été effectuées, Textron recommande ce qui suit : 

Pour les modèles électriques RXV : Retirer le fusible USB de 2 A pour désactiver le module USB. 

Pour tous les modèles à essence : Lorsque le véhicule est stationné ou entreposé à l'intérieur, il doit être éteint et la clé retirée. 

Pour les modèles électriques Hauler, Express et Liberty : Le véhicule doit être chargé à l'extérieur, loin des autres véhicules ou des structures. De plus, lorsque le véhicule est stationné ou entreposé à l'intérieur, il doit être éteint et la clé retirée.","2022-10-25","2023-01-04","TEXTRON"
"2022610",2022,"ANB6","Car","Voiture","PORSCHE","911 GT3",9.00,"Seats And Restraints","Sièges et dispositifs de retenue","Safety Mfr","Sécurité - fabricant","Issue: 
On a small number of vehicles, the screws that attach the lower seat belt anchors to the driver and passenger seat frames may not have been properly tightened. As a result, the seat belt anchors could detach in a crash. 
Note: This recall only affects vehicles equipped with optional full bucket seats.   

Safety Risk: 
A seat belt that detaches in a crash could create an increased risk of injury. 

Corrective Actions: 
Porsche will notify owners by mail and instruct you to take your vehicle to a dealership to replace the lower seat belt anchor screws. If the threads are damaged, the dealer will replace the seat frame(s).","Problème : 
Sur un petit nombre de véhicules, les vis qui fixent les points d'ancrage inférieurs de ceinture de sécurité aux cadres des sièges conducteur et passager pourraient avoir été mal serrées. Par conséquent, les points d'ancrage de ceinture de sécurité pourraient se détacher lors d'une collision. 
Remarque : Le présent rappel ne vise que les véhicules équipés de sièges baquets intégraux en option. 

Risques pour la sécurité : 
Une ceinture de sécurité qui se détache lors d'un accident pourrait augmenter les risques de blessure. 

Mesures correctives : 
Porsche doit aviser les propriétaires par la poste et leur demander d'amener leur véhicule chez un concessionnaire pour faire remplacer les vis des points d'ancrage inférieurs de ceinture de sécurité. Si le filetage est endommagé, le concessionnaire remplacera le ou les cadres de siège.","2022-10-26","2022-11-17","PORSCHE"
"2022611",2021,"91Ei","Car","Voiture","AUDI","A8",880.00,"Visual System","Système visuel","Compliance Mfr","Conformité - fabricant","Issue: 
On certain vehicles, the infotainment main unit in the center console could fail. If this happens, the display screen will not turn on when you start the vehicle and the rearview camera image will not appear when backing up. Canadian regulations require the rearview image to display when the transmission is shifted into reverse. 

Safety Risk: 
A rearview camera image that does not display could reduce a driver's ability to see behind the vehicle while backing up. This could increase the risk of a crash. 

Corrective Actions: 
Audi will notify owners by mail and instruct you to take your vehicle to a dealership to replace the infotainment unit.","Problème : 
Sur certains véhicules, l'unité principale du système d'infodivertissement dans la console centrale pourrait ne pas fonctionner. Si cela se produisait, l'écran d'affichage ne s'allumerait pas au démarrage du véhicule et l'image de la caméra de recul n'apparaîtrait pas en marche arrière. La réglementation canadienne exige que l'image de la caméra de recul s'affiche chaque fois que la boîte de vitesses est réglée au rapport de marche arrière. 

Risques pour la sécurité : 
Une image de caméra de recul qui ne s'affiche pas pourrait réduire la capacité du conducteur à voir derrière le véhicule en marche arrière. Cela pourrait augmenter les risques d'accident. 

Mesures correctives : 
Audi doit aviser les propriétaires par la poste et leur demander d'amener leur véhicule chez un concessionnaire pour faire remplacer l'unité principale du système d'infodivertissement.","2022-10-26","2023-01-10","VOLKSWAGEN"
